nama,rating,isi_review
Muhammad Riduan,5,
Farrel Rastra Rabindra,5,
Rafi Ikhsan S.M,5,Cocok untuk pendaki pemula atau yang baru memulai mendaki
rizki ari purnama,5,Nikmati alam setelah padatnya agenda
Dya Ayu,5,
Vicky Eriyanto,5,"cocok untuk pendaki pemula, track dr basecamp ke puncak cuma 20 menit, sudah tersedia mushola, toilet dan warung makan/jajan di tempat parkir, akses dari jalan raya ke basecamp kurang lebih 10 - 15 menit, yang bawa mobil tidak perlu …"
Kantrey Sugiarto,5,Berencana kesana kembali
Suci Wahyu Ningrum,5,
Vando Dendles,5,
Michael Christian,5,pemandangannya benar-benar sepadan dengan pendakian 30 menit
OCAN CEPLES,5,
SARWONO,5,
Alfin Aries,5,Bukit Cumbri Pemandangan Udara diambil saat musim hujan
Nizaritmatika Azzahraah,4,Kurang terjaga kebersihannya. Dimohon para pengunjung minimal membawa kembali sampahnya masing2 dan di buang ketempatnya. Kill nothing but time. Leave nothing but footprint. Take nothing but picture.
Moch Nur Yasin,5,
Lana emira,5,"Tempat strategis,,,,hasil potongan rapi dan bagus,,,,rekomen buat semua usia,,,,,"
VIRAL CHANNEL OFFICIAL,5,
Windarti Wonogiri,5,"Bukit cumbri berada diwilayah perbatasan Kabupaten Wonogiri dan Ponorogo
Sekitar 50an km dari pusat kota Kabupaten Wonogiri Jawa Tengah
15an  km dari kota Ponorogo Jawa Timur …"
Lily Nurr,5,
henii henong,5,
Wendhy Anugrah Saputra,5,😍😍 …
Bayu Aji,5,"Pemandangan perbukitan indah, akses mudah"
GG Dusky,5,
Syafiq 謝帆,5,
Amir scooter,5,
PAM AYAHLOVA,5,
muhammad fadhil,4,"8,9/10"
Gagak Biru,5,
adelia alinskie helga theola,5,
eka apriana marsundari,5,"Bukit nya indah dan asri
Cocok buat muncak sama keluarga dan ramah anak²
Asiik banget dah pokoknya"
Aq Candi,5,
Mohhanif Yusron,5,
A18_Riski Aditiya Azis,5,Nanjak minimal view maksimal
Supriyadi Adi,5,Jaringan bgus
E N J I,5,"Udah 2018 lalu kesini,. Masih terbayang indahnya view disini. Pengen balik lagi semoga masih terjaga keindahannya"
Zelho Al masum,5,
31. Siti Muzdalifah,5,
Indah Putri Fadillah,1,
Dwi Cahyono,5,
Issa Putra Mussical,5,
E,5,
Mohaamad Vahri,5,View nya bagus☺
